EmpNo,EmpPU,MasterCustomerCode,JoiningDate,MasterProjectCode,ProjectType,Onsite_Offshore,RoleMapping,TotalExpInYears,AsOfDate
1563780,ANZDELY,BFSI02,03/23/2001,L104UK,P(L10),Offshore,4,23.45,2026-01-31
547069,USDELY,INSUR02,05/10/2006,V013HQ,P(V01),Offshore,2,19.81,2026-01-31
441607,INADELY,BANK02,10/10/2005,T811UK,P(T81),Onsite,4,18.57,2026-01-31
496764,INADELY,Others,04/05/2008,V013UK,P(V01),Onsite,5,17.79,2026-01-31
210499,LADELY,INSUR01,05/22/2003,W114ANZ,B(BCH),Onsite,3,23.44,2026-01-31
478980,EURDELY,BFSI03,10/26/2007,H710EU,P(H71),Offshore,4,21.12,2026-01-31
1680606,USDELY,BANK02,05/27/2011,J802HQ,P(J80),Offshore,4,16.16,2026-01-31
274745,USDELY,CAPMT02,12/06/2017,G601GL,P(G60),Offshore,4,9.28,2026-01-31
1673149,ANZDELY,BFSI01,12/19/2022,K903HQ,P(K90),Onsite,5,2.06,2026-01-31
1540255,INADELY,INSUR02,08/13/2019,N306EU,P(N30),Offshore,5,6.91,2026-01-31
590340,APDELY,BFSI02,12/15/2007,U912IN,P(U91),Offshore,5,17.99,2026-01-31
711724,APDELY,WEALTH02,08/21/2016,P407ME,P(P40),Offshore,6,7.85,2026-01-31
1612288,MEADELY,CAPMT02,01/18/2011,G601IN,P(G60),Offshore,6,16.21,2026-01-31
883440,USDELY,BANK03,07/28/2016,K903LA,P(K90),Offshore,4,10.5,2026-01-31
343979,USDELY,INSUR01,08/31/2017,R609AP,P(R60),Offshore,5,7.66,2026-01-31
1186907,EURDELY,INSUR01,09/25/2024,Q508UK,P(Q50),Offshore,6,0.5,2026-01-31
1850103,MEADELY,WEALTH01,10/05/2006,P407LA,P(P40),Offshore,4,17.81,2026-01-31
1820704,APDELY,BANK01,07/15/2024,Q508EU,P(Q50),Offshore,6,0.69,2026-01-31
871560,EURDELY,CAPMT01,01/19/2011,T811ME,P(T81),Onsite,5,17.03,2026-01-31
1542449,EURDELY,BFSI02,02/05/2021,L104HQ,P(L10),Offshore,5,6.1,2026-01-31
880906,ANZDELY,INSUR01,09/26/2003,J802GL,B(BCH),Offshore,3,23.0,2026-01-31
1466761,UKDELY,BFSI01,01/13/2001,B194EU,P(B19),Onsite,5,23.78,2026-01-31
998870,APDELY,Others,04/14/2012,B194US,P(B19),Offshore,5,14.29,2026-01-31
1175873,MEADELY,CAPMT01,04/30/2009,P407AP,P(P40),Offshore,3,19.73,2026-01-31
1653651,USDELY,BFSI05,10/20/2017,L104LA,P(L10),Offshore,4,10.55,2026-01-31
824954,INADELY,WEALTH01,03/10/2018,L104IN,P(L10),Offshore,4,8.96,2026-01-31
300863,INADELY,BFSI02,06/25/2013,V013HQ,P(V01),Offshore,2,13.54,2026-01-31
1410414,ANZDELY,Others,02/07/2013,Q508ME,P(Q50),Onsite,5,13.11,2026-01-31
873384,APDELY,CAPMT01,10/19/2009,U912EU,P(U91),Offshore,4,14.53,2026-01-31
235309,USDELY,INSUR03,02/04/2005,V013ANZ,P(V01),Offshore,4,21.9,2026-01-31
1543818,EURDELY,CAPMT02,02/26/2010,D305EU,P(D30),Offshore,4,15.08,2026-01-31
1757411,UKDELY,INSUR03,12/06/2023,H710AP,P(H71),Offshore,6,4.36,2026-01-31
195830,INADELY,BFSI02,02/21/2022,D305ME,P(D30),Onsite,5,6.99,2026-01-31
227536,UKDELY,BFSI05,09/22/2003,L104HQ,P(L10),Onsite,5,21.99,2026-01-31
1884082,MEADELY,BFSI03,03/14/2025,F520GL,P(F52),Offshore,6,1.05,2026-01-31
857665,MEADELY,INSUR01,10/10/2001,C210US,P(C21),Onsite,4,27.16,2026-01-31
1062653,MEADELY,BANK02,10/29/2024,M205AP,P(M20),Onsite,4,0.5,2026-01-31
424149,ANZDELY,BFSI03,05/13/2025,C210LA,P(C21),Onsite,Subcon,2.98,2026-01-31
440773,MEADELY,BFSI02,08/01/2003,P407ANZ,P(P40),Offshore,4,24.86,2026-01-31
1668250,UKDELY,Others,05/20/2004,H710UK,P(H71),Offshore,5,24.01,2026-01-31
293867,USDELY,BFSI02,04/01/2007,R609ANZ,P(R60),Offshore,Subcon,20.93,2026-01-31
1968502,APDELY,BANK01,07/25/2019,W114EU,L(LEV),Offshore,5,7.05,2026-01-31
1813941,UKDELY,WEALTH02,09/18/2010,W114US,P(W11),Offshore,5,13.63,2026-01-31
642638,EURDELY,BFSI04,06/23/2005,E412ME,P(E41),Offshore,6,19.53,2026-01-31
259499,USDELY,CAPMT02,08/26/2010,C210US,L(LEV),Offshore,3,15.17,2026-01-31
1261605,APDELY,BFSI05,12/24/2002,G601ME,P(G60),Offshore,4,22.9,2026-01-31
687747,USDELY,BFSI02,05/14/2003,S710AP,P(S71),Offshore,2,22.21,2026-01-31
1969237,INADELY,CAPMT01,05/17/2012,V013GL,P(V01),Offshore,5,13.58,2026-01-31
1277747,USDELY,BANK02,11/28/2009,V013HQ,L(LEV),Onsite,Subcon,14.78,2026-01-31
917408,UKDELY,BFSI05,05/26/2016,P407EU,P(P40),Offshore,4,12.19,2026-01-31
950058,APDELY,CAPMT01,12/31/2006,D305LA,P(D30),Onsite,4,20.43,2026-01-31
779567,ANZDELY,INSUR03,05/15/2021,P407ANZ,P(P40),Onsite,3,4.26,2026-01-31
243269,INADELY,INSUR03,11/04/2022,B194ME,P(B19),Offshore,5,5.62,2026-01-31
94987,INADELY,CAPMT02,08/08/2004,T811LA,P(T81),Onsite,6,22.75,2026-01-31
868108,EURDELY,CAPMT02,07/01/2004,C210AP,P(C21),Offshore,5,19.7,2026-01-31
363371,USDELY,BFSI04,10/02/2015,E412US,P(E41),Offshore,6,9.11,2026-01-31
1168077,ANZDELY,BFSI04,12/14/2006,G601GL,P(G60),Offshore,4,19.56,2026-01-31
1113120,USDELY,INSUR03,04/30/2013,W114HQ,P(W11),Offshore,3,11.03,2026-01-31
958691,EURDELY,INSUR02,09/24/2016,E412EU,P(E41),Onsite,6,8.01,2026-01-31
737773,APDELY,BFSI05,04/18/2014,M205EU,P(M20),Offshore,Subcon,14.5,2026-01-31
1616719,APDELY,BANK03,05/05/2000,V013UK,P(V01),Offshore,6,24.41,2026-01-31
1036293,EURDELY,Others,10/30/2020,C210HQ,L(LEV),Onsite,5,7.96,2026-01-31
1795698,ANZDELY,BANK01,11/26/2012,L104US,P(L10),Offshore,6,12.9,2026-01-31
171902,EURDELY,CAPMT02,04/15/2004,F520GL,P(F52),Offshore,6,22.22,2026-01-31
1687443,UKDELY,INSUR02,08/19/2001,F520GL,P(F52),Offshore,4,25.9,2026-01-31
57338,USDELY,INSUR02,01/31/2025,N306LA,P(N30),Offshore,5,2.44,2026-01-31
984460,EURDELY,WEALTH01,05/13/2004,E412UK,P(E41),Offshore,4,23.42,2026-01-31
535506,MEADELY,BANK03,08/13/2000,J802ME,P(J80),Offshore,4,25.16,2026-01-31
1928823,UKDELY,BFSI05,09/23/2013,N306HQ,P(N30),Onsite,5,14.23,2026-01-31
1217776,MEADELY,BFSI04,04/14/2019,B194ME,P(B19),Onsite,5,6.37,2026-01-31
1100145,EURDELY,CAPMT02,08/30/2000,U912ME,P(U91),Offshore,4,25.44,2026-01-31
974056,USDELY,BFSI04,08/26/2016,R609AP,P(R60),Onsite,5,9.5,2026-01-31
941469,UKDELY,BFSI04,02/15/2025,J802ME,P(J80),Offshore,3,1.79,2026-01-31
760181,USDELY,BFSI05,07/29/2012,B194GL,P(B19),Offshore,4,14.67,2026-01-31
1352487,EURDELY,BFSI05,01/31/2012,P407AP,P(P40),Offshore,4,14.57,2026-01-31
687607,INADELY,INSUR03,08/25/2012,B194GL,P(B19),Offshore,5,12.22,2026-01-31
375132,USDELY,BFSI03,06/06/2001,T811ANZ,P(T81),Offshore,4,23.36,2026-01-31
1520256,USDELY,Others,11/04/2004,J802ME,P(J80),Offshore,4,21.61,2026-01-31
815668,USDELY,BFSI01,12/28/2016,S710HQ,B(BCH),Offshore,2,9.01,2026-01-31
511558,LADELY,BANK03,06/23/2006,H710EU,P(H71),Offshore,5,20.68,2026-01-31
390178,MEADELY,BFSI01,02/15/2024,D305IN,P(D30),Onsite,6,1.97,2026-01-31
596225,ANZDELY,BFSI02,07/08/2019,F520HQ,P(F52),Offshore,4,8.1,2026-01-31
938245,USDELY,BFSI02,01/15/2007,S710AP,P(S71),Offshore,5,17.25,2026-01-31
864108,UKDELY,CAPMT01,02/10/2016,G601US,P(G60),Offshore,5,12.55,2026-01-31
1276939,USDELY,INSUR01,12/04/2009,B194ME,P(B19),Offshore,Subcon,17.99,2026-01-31
263986,INADELY,BANK03,06/07/2022,V013UK,P(V01),Offshore,3,6.42,2026-01-31
25917,USDELY,INSUR02,04/09/2004,C210ME,P(C21),Onsite,5,22.77,2026-01-31
453854,USDELY,Others,11/08/2021,J802LA,B(BCH),Onsite,3,2.6,2026-01-31
395471,INADELY,INSUR03,06/17/2004,M205ME,P(M20),Onsite,4,21.4,2026-01-31
1478035,UKDELY,BFSI04,11/16/2015,T811IN,P(T81),Offshore,Subcon,11.92,2026-01-31
485853,ANZDELY,WEALTH01,02/17/2006,N306EU,P(N30),Onsite,5,19.96,2026-01-31
986168,MEADELY,INSUR02,10/11/2012,U912US,P(U91),Offshore,4,15.05,2026-01-31
1939372,ANZDELY,BANK03,03/12/2019,R609LA,L(LEV),Offshore,Subcon,6.67,2026-01-31
380766,APDELY,BANK02,08/10/2005,Q508US,P(Q50),Offshore,3,21.32,2026-01-31
1009901,EURDELY,CAPMT01,09/07/2002,Q508US,P(Q50),Offshore,4,24.85,2026-01-31
1013404,APDELY,BANK02,05/01/2017,R609ANZ,P(R60),Offshore,5,8.97,2026-01-31
803878,INADELY,BFSI02,12/29/2022,T811AP,P(T81),Offshore,4,3.66,2026-01-31
609925,INADELY,WEALTH01,08/20/2008,W114AP,P(W11),Onsite,3,19.26,2026-01-31
1751009,USDELY,BFSI02,02/16/2024,J802HQ,P(J80),Offshore,5,4.4,2026-01-31
444486,ANZDELY,WEALTH02,07/12/2022,Q508IN,P(Q50),Offshore,6,2.68,2026-01-31
1593277,LADELY,CAPMT02,01/07/2022,K903US,P(K90),Onsite,5,5.56,2026-01-31
728271,EURDELY,Others,06/30/2023,M205EU,P(M20),Onsite,4,4.56,2026-01-31
1718182,USDELY,INSUR02,03/13/2019,N306UK,P(N30),Onsite,4,7.19,2026-01-31
1837677,MEADELY,INSUR02,11/18/2021,D305UK,P(D30),Offshore,4,6.99,2026-01-31
1704076,MEADELY,CAPMT02,08/05/2017,S710IN,P(S71),Offshore,4,9.63,2026-01-31
555632,EURDELY,BANK01,02/07/2019,T811AP,B(BCH),Offshore,4,9.07,2026-01-31
1495114,USDELY,CAPMT02,10/06/2013,E412ANZ,B(BCH),Onsite,4,10.43,2026-01-31
1223400,ANZDELY,BFSI04,09/01/2014,V013ME,P(V01),Offshore,4,13.79,2026-01-31
1726358,APDELY,INSUR02,01/24/2020,Q508UK,P(Q50),Offshore,6,4.99,2026-01-31
1561253,USDELY,INSUR03,10/10/2019,B194HQ,P(B19),Onsite,5,7.81,2026-01-31
1827125,ANZDELY,Others,12/11/2004,F520HQ,P(F52),Offshore,4,22.5,2026-01-31
400167,ANZDELY,Others,02/18/2022,H710AP,P(H71),Offshore,5,5.48,2026-01-31
611619,MEADELY,BANK01,10/18/2020,S710HQ,P(S71),Onsite,6,3.94,2026-01-31
1474052,APDELY,BANK01,02/17/2009,R609ANZ,P(R60),Offshore,4,15.7,2026-01-31
959555,EURDELY,BFSI01,08/29/2008,F520EU,P(F52),Offshore,5,16.28,2026-01-31
1952937,EURDELY,WEALTH01,11/15/2002,K903IN,P(K90),Offshore,5,23.29,2026-01-31
34643,USDELY,CAPMT02,04/22/2006,Q508EU,P(Q50),Offshore,6,21.89,2026-01-31
430397,ANZDELY,BANK01,10/18/2006,D305UK,P(D30),Offshore,3,17.61,2026-01-31
1065663,MEADELY,INSUR01,05/10/2011,F520ME,P(F52),Offshore,5,13.82,2026-01-31
896800,INADELY,CAPMT01,01/10/2001,V013ME,P(V01),Offshore,7,27.83,2026-01-31
1055986,INADELY,BANK01,02/05/2017,D305EU,P(D30),Offshore,2,10.45,2026-01-31
1877833,UKDELY,BFSI01,01/28/2001,W114UK,P(W11),Offshore,5,25.18,2026-01-31
248497,INADELY,INSUR01,07/30/2016,F520AP,P(F52),Onsite,5,10.4,2026-01-31
794755,ANZDELY,BANK03,11/09/2004,B194US,P(B19),Offshore,6,19.85,2026-01-31
1660633,MEADELY,BFSI01,03/10/2002,C210GL,P(C21),Offshore,4,24.52,2026-01-31
609452,USDELY,CAPMT01,08/22/2012,D305ANZ,P(D30),Offshore,3,13.26,2026-01-31
1884067,UKDELY,INSUR01,10/23/2014,D305EU,P(D30),Offshore,4,9.87,2026-01-31
1010995,USDELY,BFSI03,09/07/2022,M205IN,P(M20),Onsite,3,4.67,2026-01-31
1943939,UKDELY,INSUR03,08/22/2012,M205ME,P(M20),Offshore,5,15.6,2026-01-31
85689,ANZDELY,CAPMT01,12/10/2006,W114ANZ,P(W11),Offshore,6,20.51,2026-01-31
1892105,EURDELY,CAPMT01,09/12/2021,U912EU,P(U91),Offshore,5,3.0,2026-01-31
899807,LADELY,CAPMT01,01/22/2005,T811ME,P(T81),Offshore,3,23.23,2026-01-31
929686,USDELY,BANK02,12/07/2008,T811EU,P(T81),Onsite,4,19.58,2026-01-31
1823695,ANZDELY,BANK03,10/25/2016,U912EU,P(U91),Offshore,4,10.04,2026-01-31
894960,USDELY,BFSI05,07/30/2016,F520GL,P(F52),Offshore,4,12.52,2026-01-31
149535,APDELY,Others,01/29/2019,U912AP,P(U91),Offshore,5,9.43,2026-01-31
1718732,INADELY,WEALTH01,10/20/2006,H710ANZ,P(H71),Offshore,6,18.15,2026-01-31
384906,UKDELY,BANK03,02/15/2025,P407ME,P(P40),Offshore,6,0.62,2026-01-31
1710803,INADELY,CAPMT02,05/08/2014,C210UK,B(BCH),Offshore,4,14.53,2026-01-31
233336,LADELY,WEALTH02,12/14/2020,B194GL,P(B19),Offshore,6,3.25,2026-01-31
272273,MEADELY,WEALTH02,01/14/2010,B194LA,P(B19),Offshore,5,14.96,2026-01-31
1463943,INADELY,BFSI02,11/24/2008,T811ME,P(T81),Offshore,2,15.31,2026-01-31
317079,ANZDELY,BFSI01,04/26/2006,F520AP,P(F52),Offshore,4,20.29,2026-01-31
741484,INADELY,CAPMT02,01/24/2021,S710LA,P(S71),Offshore,3,7.73,2026-01-31
1970156,ANZDELY,BANK03,04/18/2021,V013HQ,P(V01),Offshore,3,5.91,2026-01-31
1628751,USDELY,INSUR02,04/11/2013,R609ME,P(R60),Offshore,3,14.29,2026-01-31
418465,USDELY,BANK01,10/13/2000,K903ANZ,P(K90),Offshore,5,24.18,2026-01-31
1991759,ANZDELY,BFSI05,10/20/2008,P407IN,P(P40),Offshore,6,20.14,2026-01-31
276724,INADELY,Others,08/04/2011,V013US,P(V01),Offshore,4,12.64,2026-01-31
768845,APDELY,BFSI03,11/25/2018,S710EU,P(S71),Onsite,3,7.72,2026-01-31
183258,MEADELY,BFSI04,04/24/2004,M205ANZ,P(M20),Offshore,3,23.99,2026-01-31
888830,ANZDELY,INSUR03,01/13/2006,T811ANZ,P(T81),Offshore,4,21.71,2026-01-31
1781454,UKDELY,BANK02,06/10/2020,M205HQ,P(M20),Offshore,6,4.74,2026-01-31
616123,UKDELY,CAPMT01,01/25/2022,H710IN,P(H71),Offshore,6,2.63,2026-01-31
999842,EURDELY,CAPMT01,11/16/2010,K903ME,P(K90),Offshore,Subcon,17.91,2026-01-31
1799004,USDELY,WEALTH02,01/10/2001,J802UK,P(J80),Onsite,6,28.11,2026-01-31
1462641,ANZDELY,BANK02,05/13/2016,Q508ME,P(Q50),Offshore,4,9.35,2026-01-31
563374,INADELY,BFSI01,05/05/2022,V013UK,P(V01),Offshore,5,2.02,2026-01-31
1455369,MEADELY,CAPMT01,06/30/2024,F520ANZ,B(BCH),Onsite,4,1.19,2026-01-31
1666562,ANZDELY,BFSI04,01/29/2001,D305HQ,P(D30),Offshore,5,24.12,2026-01-31
1049154,INADELY,INSUR02,07/23/2002,P407EU,P(P40),Offshore,6,22.59,2026-01-31
681651,MEADELY,BFSI01,01/02/2009,H710ME,P(H71),Onsite,6,15.45,2026-01-31
1707733,MEADELY,INSUR03,10/13/2007,U912ANZ,P(U91),Offshore,5,17.53,2026-01-31
145201,USDELY,INSUR02,04/08/2002,W114UK,P(W11),Offshore,5,26.51,2026-01-31
1338246,UKDELY,Others,11/16/2010,Q508US,P(Q50),Offshore,5,15.95,2026-01-31
1083416,INADELY,BANK01,02/24/2006,D305UK,P(D30),Offshore,5,18.34,2026-01-31
1645379,UKDELY,BFSI02,03/02/2000,K903LA,P(K90),Offshore,6,25.09,2026-01-31
86201,LADELY,INSUR01,12/20/2010,U912EU,P(U91),Offshore,2,15.68,2026-01-31
1278064,UKDELY,BANK01,04/04/2006,T811AP,P(T81),Offshore,3,18.53,2026-01-31
303456,APDELY,Others,04/12/2021,W114EU,P(W11),Offshore,Subcon,4.66,2026-01-31
1598525,INADELY,WEALTH02,02/28/2019,P407LA,P(P40),Offshore,5,7.55,2026-01-31
844935,INADELY,CAPMT02,05/05/2024,F520GL,P(F52),Onsite,6,4.45,2026-01-31
1152417,EURDELY,BFSI05,12/09/2003,N306ANZ,P(N30),Offshore,5,24.1,2026-01-31
974459,MEADELY,Others,02/16/2007,G601HQ,P(G60),Offshore,4,19.25,2026-01-31
1205116,APDELY,BFSI05,10/23/2017,H710LA,P(H71),Offshore,3,10.44,2026-01-31
402715,EURDELY,BANK02,01/12/2000,W114GL,P(W11),Offshore,5,25.34,2026-01-31
1196150,EURDELY,BANK02,04/25/2015,F520IN,P(F52),Offshore,5,9.61,2026-01-31
1275131,INADELY,Others,02/12/2001,P407AP,P(P40),Onsite,5,25.83,2026-01-31
674981,ANZDELY,CAPMT01,08/06/2005,D305AP,P(D30),Onsite,5,23.3,2026-01-31
1829075,USDELY,BANK01,11/26/2023,D305GL,P(D30),Offshore,5,4.47,2026-01-31
1112225,UKDELY,BFSI05,12/15/2001,C210IN,P(C21),Offshore,2,23.51,2026-01-31
1106502,MEADELY,Others,09/06/2015,U912LA,P(U91),Offshore,5,11.61,2026-01-31
1633072,ANZDELY,Others,07/16/2005,H710ANZ,P(H71),Offshore,3,20.32,2026-01-31
143814,APDELY,CAPMT01,02/17/2022,P407ANZ,P(P40),Offshore,4,6.88,2026-01-31
1397407,APDELY,INSUR01,02/16/2008,N306UK,P(N30),Offshore,4,18.07,2026-01-31
1731425,ANZDELY,WEALTH02,03/30/2017,U912ANZ,P(U91),Onsite,4,10.83,2026-01-31
1349951,USDELY,INSUR03,10/01/2007,F520AP,B(BCH),Offshore,6,18.53,2026-01-31
1481674,INADELY,Others,09/24/2010,R609IN,P(R60),Offshore,5,16.61,2026-01-31
1472315,INADELY,BANK03,06/05/2012,S710US,P(S71),Offshore,4,16.54,2026-01-31
1900145,UKDELY,INSUR01,03/25/2002,S710AP,P(S71),Offshore,5,24.4,2026-01-31
768932,APDELY,CAPMT02,10/25/2009,K903IN,P(K90),Offshore,4,15.75,2026-01-31
1889726,EURDELY,INSUR03,11/16/2015,U912ME,P(U91),Offshore,6,11.62,2026-01-31
1072577,USDELY,CAPMT02,04/04/2010,L104GL,P(L10),Offshore,5,17.18,2026-01-31
1331166,USDELY,BANK02,09/06/2009,Q508LA,P(Q50),Offshore,5,15.98,2026-01-31
514024,USDELY,BANK01,05/14/2016,R609LA,P(R60),Onsite,5,10.33,2026-01-31
521082,USDELY,INSUR02,02/27/2025,Q508HQ,P(Q50),Offshore,4,0.5,2026-01-31
1837180,LADELY,BANK01,02/15/2015,Q508HQ,P(Q50),Onsite,6,9.16,2026-01-31
679258,INADELY,Others,11/05/2007,N306ANZ,P(N30),Offshore,5,17.14,2026-01-31
117241,UKDELY,WEALTH02,10/18/2008,K903UK,P(K90),Offshore,5,17.6,2026-01-31
1912086,ANZDELY,Others,02/04/2012,V013IN,P(V01),Offshore,5,15.4,2026-01-31
516858,EURDELY,BANK03,12/01/2018,B194US,P(B19),Offshore,4,7.0,2026-01-31
90638,APDELY,BANK01,05/29/2015,B194AP,P(B19),Onsite,3,11.57,2026-01-31
449809,USDELY,INSUR02,10/24/2020,D305UK,P(D30),Offshore,5,6.78,2026-01-31
1738816,USDELY,BFSI03,10/30/2014,S710HQ,N(TRN),Offshore,4,12.96,2026-01-31
244200,ANZDELY,BFSI05,04/23/2001,N306HQ,L(LEV),Offshore,4,24.86,2026-01-31
1865810,UKDELY,BANK03,09/24/2024,K903UK,P(K90),Offshore,5,3.96,2026-01-31
242803,APDELY,BANK03,03/30/2022,T811IN,P(T81),Onsite,4,5.49,2026-01-31
740986,USDELY,BFSI02,05/08/2019,D305AP,P(D30),Offshore,Subcon,8.93,2026-01-31
1235995,USDELY,BANK03,05/19/2021,E412US,P(E41),Offshore,5,4.5,2026-01-31
665704,INADELY,BFSI03,05/27/2001,J802LA,P(J80),Offshore,6,25.13,2026-01-31
881855,UKDELY,BFSI02,03/22/2011,J802LA,P(J80),Offshore,4,13.64,2026-01-31
1410479,USDELY,CAPMT02,12/25/2018,S710IN,P(S71),Offshore,5,8.91,2026-01-31
549656,MEADELY,WEALTH01,04/15/2001,G601ME,P(G60),Offshore,5,25.43,2026-01-31
832618,USDELY,CAPMT02,08/28/2002,V013HQ,P(V01),Offshore,5,24.52,2026-01-31
514362,ANZDELY,BFSI01,01/27/2015,J802HQ,P(J80),Offshore,7,11.56,2026-01-31
661720,USDELY,CAPMT02,03/19/2024,M205HQ,P(M20),Offshore,4,4.52,2026-01-31
934242,USDELY,BFSI01,08/28/2009,E412UK,P(E41),Offshore,4,18.38,2026-01-31
657131,UKDELY,CAPMT01,10/30/2006,D305AP,P(D30),Offshore,3,21.41,2026-01-31
634489,USDELY,BFSI04,11/18/2007,F520GL,P(F52),Offshore,6,17.51,2026-01-31
998556,USDELY,BANK02,12/24/2016,N306LA,P(N30),Offshore,5,7.5,2026-01-31
624055,EURDELY,BANK01,09/14/2008,L104AP,P(L10),Offshore,6,18.99,2026-01-31
531627,UKDELY,BFSI05,02/03/2010,W114IN,P(W11),Onsite,6,14.26,2026-01-31
1403499,LADELY,BFSI04,04/28/2005,S710LA,P(S71),Onsite,5,18.92,2026-01-31
1443025,EURDELY,BFSI02,09/03/2005,R609HQ,P(R60),Offshore,4,20.19,2026-01-31
1917783,UKDELY,BFSI01,01/01/2005,G601GL,P(G60),Onsite,6,22.23,2026-01-31
1543341,UKDELY,BFSI02,12/24/2006,J802HQ,P(J80),Offshore,4,18.41,2026-01-31
1660136,USDELY,BFSI04,07/09/2019,H710LA,P(H71),Onsite,5,4.78,2026-01-31
1194639,UKDELY,BFSI02,01/17/2000,R609LA,P(R60),Offshore,5,28.37,2026-01-31
792573,INADELY,Others,04/18/2012,C210AP,P(C21),Onsite,4,16.81,2026-01-31
284584,INADELY,INSUR01,12/12/2010,P407GL,P(P40),Offshore,5,13.39,2026-01-31
1571908,MEADELY,CAPMT01,08/18/2007,N306ANZ,P(N30),Offshore,5,18.8,2026-01-31
109050,USDELY,CAPMT02,05/19/2000,C210AP,P(C21),Offshore,5,24.81,2026-01-31
1446222,APDELY,CAPMT02,02/01/2003,N306AP,P(N30),Offshore,5,22.28,2026-01-31
1146034,UKDELY,BFSI02,12/04/2010,C210US,P(C21),Offshore,6,15.47,2026-01-31
111645,INADELY,BANK01,12/06/2010,M205US,P(M20),Offshore,4,13.73,2026-01-31
344879,ANZDELY,BFSI05,01/07/2024,E412EU,P(E41),Onsite,5,4.12,2026-01-31
76115,INADELY,INSUR02,05/07/2017,H710US,B(BCH),Offshore,5,10.0,2026-01-31
881022,INADELY,WEALTH02,05/11/2025,J802GL,P(J80),Offshore,5,2.04,2026-01-31
524920,INADELY,WEALTH02,11/23/2020,W114ANZ,P(W11),Offshore,5,4.8,2026-01-31
1646918,ANZDELY,Others,06/27/2020,S710ANZ,P(S71),Offshore,3,6.48,2026-01-31
1676094,APDELY,BANK03,05/20/2014,U912HQ,P(U91),Onsite,3,9.81,2026-01-31
179716,INADELY,BANK03,11/17/2011,V013US,P(V01),Offshore,6,13.58,2026-01-31
891465,EURDELY,BFSI05,09/26/2017,F520HQ,P(F52),Offshore,4,7.0,2026-01-31
961099,UKDELY,CAPMT02,09/13/2019,D305EU,P(D30),Offshore,5,5.04,2026-01-31
1583039,ANZDELY,CAPMT01,11/24/2015,Q508EU,P(Q50),Onsite,4,10.27,2026-01-31
1947069,INADELY,INSUR01,02/17/2001,U912EU,P(U91),Offshore,4,25.32,2026-01-31
1151837,INADELY,INSUR01,11/06/2012,T811LA,P(T81),Onsite,6,14.96,2026-01-31
1451562,APDELY,BFSI05,02/01/2003,L104ME,P(L10),Offshore,4,25.5,2026-01-31
1046494,UKDELY,CAPMT02,04/25/2013,H710ANZ,P(H71),Onsite,7,14.87,2026-01-31
1643965,ANZDELY,CAPMT01,08/02/2004,L104UK,P(L10),Offshore,4,20.71,2026-01-31
1125400,INADELY,CAPMT01,10/01/2011,H710ME,P(H71),Offshore,5,14.35,2026-01-31
1139626,LADELY,INSUR02,11/25/2022,P407HQ,P(P40),Offshore,6,2.34,2026-01-31
16270,ANZDELY,INSUR02,10/26/2021,U912EU,P(U91),Offshore,5,3.48,2026-01-31
1457234,INADELY,BFSI03,02/15/2008,N306HQ,P(N30),Onsite,5,20.81,2026-01-31
1396889,APDELY,INSUR03,03/12/2017,S710ANZ,P(S71),Offshore,4,7.29,2026-01-31
114605,USDELY,BFSI05,03/23/2004,F520HQ,P(F52),Offshore,3,20.58,2026-01-31
598808,UKDELY,CAPMT01,11/30/2000,T811EU,P(T81),Onsite,3,26.73,2026-01-31
1377350,ANZDELY,INSUR03,02/08/2020,S710IN,P(S71),Offshore,5,8.24,2026-01-31
1756153,EURDELY,BFSI04,02/18/2020,L104HQ,P(L10),Onsite,5,4.83,2026-01-31
233253,UKDELY,BANK03,07/03/2024,E412AP,P(E41),Offshore,6,4.6,2026-01-31
1093774,INADELY,Others,12/23/2023,U912HQ,P(U91),Offshore,5,4.64,2026-01-31
917371,ANZDELY,BFSI03,03/25/2018,H710IN,P(H71),Onsite,6,7.97,2026-01-31
362663,EURDELY,BFSI03,02/15/2020,N306IN,P(N30),Offshore,6,7.8,2026-01-31
887768,EURDELY,INSUR01,10/10/2009,W114ME,P(W11),Offshore,5,14.74,2026-01-31
1112170,INADELY,BFSI01,05/27/2002,V013HQ,L(LEV),Offshore,4,22.59,2026-01-31
248715,INADELY,BFSI05,06/13/2003,B194LA,P(B19),Offshore,5,21.66,2026-01-31
251003,USDELY,BANK02,05/28/2005,H710ME,P(H71),Offshore,6,21.11,2026-01-31
571535,EURDELY,BANK01,07/11/2002,C210AP,P(C21),Offshore,4,24.64,2026-01-31
789241,UKDELY,INSUR02,02/01/2010,M205GL,B(BCH),Offshore,4,18.91,2026-01-31
1436236,EURDELY,INSUR01,07/19/2005,V013GL,P(V01),Offshore,4,23.61,2026-01-31
1276169,APDELY,BFSI05,05/05/2015,F520IN,P(F52),Offshore,3,9.17,2026-01-31
686690,EURDELY,BFSI03,02/20/2022,D305AP,P(D30),Offshore,6,6.54,2026-01-31
1727358,INADELY,INSUR02,03/15/2018,G601EU,P(G60),Onsite,6,8.67,2026-01-31
1208413,EURDELY,BANK02,05/19/2004,N306AP,P(N30),Offshore,6,22.55,2026-01-31
500218,ANZDELY,WEALTH02,05/13/2002,P407EU,P(P40),Onsite,5,25.66,2026-01-31
1263710,USDELY,BANK03,01/25/2002,M205HQ,P(M20),Offshore,5,25.4,2026-01-31
